S1_Light,S2_Light,S3_Light,S4_Light,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Temperature,Sound,Room_Occupancy_Count
2,2,13,8,355,0.011538462,0,0,25.0175,0.06,0
0,0,0,0,360,0.0,0,0,25.175,0.0574999999999999,0
4,4,20,14,350,0.0,0,0,24.9525,0.07,0
5,6,31,20,360,0.0,0,0,25.05,0.0625,0
0,0,0,0,355,0.0,0,0,25.3275,0.07,0
0,0,0,0,350,-0.026923077,0,0,25.5175,0.07,0
0,0,0,0,360,0.011538462,0,0,25.1275,0.06,0
6,6,32,21,360,0.0,0,0,25.0475,0.0625,0
0,0,0,0,355,-0.046153846,0,0,24.985,0.0625,0
19,23,100,61,970,-0.176923077,0,0,26.36,0.0675,0
114,19,180,7,1010,-0.426923077,0,1,26.1575,0.6575,2
119,29,54,34,595,1.592307692,0,0,25.9375,0.0625,1
0,0,0,0,845,-2.284615385,0,0,25.86,0.0575,0
0,0,0,0,355,0.0,0,0,25.4075,0.0675,0
114,19,180,7,1015,-0.219230769,0,0,26.1575,0.18,2
6,7,35,24,360,0.0,0,0,25.065,0.0625,0
0,0,0,0,355,0.103846154,0,0,25.44,0.0725,0
149,235,185,10,910,4.046153846,0,0,26.1575,0.13,3
11,12,52,36,360,6.16e-18,0,0,25.22,0.065,0
6,7,32,21,345,0.0,0,0,25.0175,0.0675,0
0,0,0,0,510,-2.019230769,0,0,25.58,0.0625,0
150,235,185,10,1000,2.426923077,1,0,26.1875,0.1025,3
1,1,10,6,350,0.0,0,0,25.595,0.075,0
0,0,6,4,345,0.0,0,0,24.9525,0.06,0
115,19,181,7,1000,-1.015384615,1,0,26.1425,1.135,2
0,0,0,0,350,0.05,0,0,25.5025,0.0675,0
0,0,0,0,355,0.134615385,0,0,25.55,0.075,0
0,0,0,0,940,-2.826923077,0,0,25.9575,0.0675,0
0,0,0,0,355,0.042307692,0,0,25.485,0.0725,0
10,10,46,31,360,0.019230769,0,0,25.1275,0.065,0
6,7,35,22,360,-0.030769231,0,0,25.0675,0.0625,0
8,8,33,29,430,2.507692308,1,1,25.845,0.4,3
16,20,71,51,355,0.0,0,0,25.3925,0.075,0
0,0,0,0,365,-0.084615385,0,0,25.2975,0.06,0
0,0,0,0,635,-1.384615385,0,0,25.6275,0.0675,0
160,248,79,59,600,1.711538462,1,1,26.2325,0.44,2
0,0,0,0,345,0.0,0,0,25.065,0.0625,0
0,0,0,0,365,0.011538462,0,0,25.28,0.0574999999999999,0
7,7,37,24,355,-0.046153846,0,0,25.0975,0.0574999999999999,0
0,0,0,0,1270,2.165384615,1,1,26.595,0.37,3
0,0,0,0,365,0.019230769,0,0,25.1575,0.0574999999999999,0
0,0,0,0,360,-0.026923077,0,0,25.1425,0.0625,0
0,0,0,0,390,-0.757692308,0,0,25.485,0.06,0
0,0,0,0,345,-0.103846154,0,0,25.25,0.065,0
0,0,0,0,360,-0.053846154,0,0,25.1425,0.0625,0
123,35,57,44,425,1.176923077,0,0,25.11,0.3925,1
10,10,48,32,360,-0.065384615,0,0,25.175,0.065,0
149,234,185,10,970,2.069230769,0,1,26.19,0.2725,3
165,254,275,70,880,1.042307692,0,1,26.39,0.23,3
10,11,56,41,460,-2.184615385,0,0,26.0775,0.065,0
114,24,177,10,775,1.361538462,0,1,26.015,0.1125,2
0,0,0,0,365,-0.242307692,0,0,25.315,0.07,0
10,11,49,35,355,0.0,0,0,25.19,0.0725,0
0,0,4,2,345,0.0,0,0,24.9525,0.07,0
10,10,50,36,445,-1.05,0,0,26.0625,0.0625,0
0,0,0,0,360,-0.038461538,0,0,25.1575,0.0675,0
159,245,216,65,665,0.707692308,1,0,26.4525,0.4199999999999999,2
114,24,177,10,765,1.2,1,1,26.0325,0.5475,2
115,19,180,7,995,-1.169230769,1,1,26.1275,0.93,2
6,7,35,23,360,-0.007692308,0,0,25.0825,0.06,0
149,238,180,11,820,1.188461538,1,0,26.08,0.06,3
0,0,1,1,355,-0.065384615,0,0,25.05,0.0575,0
0,0,0,0,755,-2.088461538,0,0,25.7825,0.0725,0
0,0,0,0,845,0.923076923,0,0,25.94,0.0675,0
0,0,0,0,1030,0.334615385,0,0,26.1425,0.06,0
10,11,49,34,360,0.161538462,0,0,25.175,0.06,0
0,0,0,0,495,-1.492307692,0,0,25.5625,0.06,0
10,11,48,33,355,0.0,0,0,25.14,0.075,0
12,15,60,45,355,0.0,0,0,25.6125,0.0849999999999999,0
0,0,0,0,355,-0.038461538,0,0,25.095,0.06,0
155,248,72,54,385,0.192307692,0,1,25.625,0.5175000000000001,2
0,0,0,0,385,-0.3,0,0,25.4225,0.0675,0
0,0,0,0,370,-0.080769231,0,0,25.3625,0.06,0
147,232,173,20,810,-0.415384615,1,1,25.9875,0.3399999999999999,2
0,0,0,0,360,-0.273076923,0,0,25.3,0.0675,0
7,7,36,24,355,-0.219230769,0,0,24.9825,0.0725,0
123,38,70,50,375,0.261538462,0,0,25.55,0.1375,1
142,227,5,7,845,-0.3,1,1,25.97,0.2225,2
0,0,0,0,400,-0.565384615,0,0,25.485,0.0575,0
10,11,49,34,355,0.0,0,0,25.1575,0.075,0
0,0,0,0,365,-0.288461538,0,0,25.315,0.0675,0
10,10,48,33,355,-0.046153846,0,0,25.1275,0.0625,0
117,19,184,7,1055,2.107692308,0,0,26.2675,0.45,2
0,0,0,0,355,-0.046153846,0,0,25.1575,0.06,0
0,0,0,0,750,-2.253846154,0,0,25.7825,0.0575,0
0,0,0,0,355,0.0,0,0,24.9675,0.0574999999999999,0
0,0,0,0,380,-0.276923077,0,0,25.4225,0.0574999999999999,0
2,2,11,7,350,0.0,0,0,24.9675,0.07,0
0,0,0,0,355,0.146153846,0,0,25.4225,0.075,0
11,12,59,43,520,-0.507692308,0,0,26.11,0.0625,0
112,34,76,49,595,-3.526923077,0,0,25.9225,0.4674999999999999,1
123,35,59,45,420,1.234615385,1,0,25.1125,0.235,1
155,237,71,55,500,1.707692308,1,1,25.4225,0.2775,2
0,0,0,0,360,-0.069230769,0,0,25.1725,0.06,0
10,13,55,35,370,1.107692308,0,0,25.5975,0.505,3
0,0,0,0,415,-1.026923077,0,0,25.455,0.0725,0
0,0,0,0,890,-2.776923077,0,0,25.925,0.0575,0
0,0,0,0,350,0.138461538,0,0,25.5325,0.0725,0
14,16,64,45,360,0.088461538,0,0,25.2675,0.06,0
123,35,58,44,410,0.903846154,0,0,25.08,0.19,1
0,0,0,0,375,0.0,0,0,25.3775,0.06,0
163,248,229,70,815,6.361538462,1,1,26.44,2.405,3
0,0,0,0,380,0.0,0,0,25.4225,0.06,0
0,0,0,0,355,0.219230769,0,0,25.5175,0.0725,0
115,20,24,16,535,0.980769231,0,0,26.17,0.065,1
0,0,0,0,715,-1.576923077,0,0,25.7025,0.0675,0
0,0,0,0,355,0.0,0,0,25.3475,0.065,0
3,3,16,11,355,0.003846154,0,0,24.985,0.065,0
10,10,54,34,375,0.161538462,0,0,25.75,0.175,3
0,0,0,0,395,-1.669230769,0,0,25.4075,0.065,0
160,246,75,55,490,3.042307692,0,0,25.83,0.16,2
150,236,180,10,1105,2.215384615,0,1,26.315,0.5549999999999999,3
5,7,34,23,355,0.161538462,0,0,25.5975,0.0675,0
0,0,0,0,350,0.073076923,0,0,25.5475,0.0725,0
0,0,0,0,365,0.0,0,0,25.315,0.0675,0
9,10,45,30,355,-0.053846154,0,0,25.1125,0.0625,0
0,0,0,0,385,-0.111538462,0,0,25.4225,0.0574999999999999,0
0,0,0,0,350,-0.211538462,0,0,25.5175,0.075,0
0,0,0,0,375,-0.038461538,0,0,25.3475,0.06,0
156,244,79,60,615,0.923076923,1,0,26.0475,0.3125,2
17,20,73,53,355,0.0,0,0,25.4225,0.075,0
115,24,181,13,730,1.461538462,0,1,25.985,1.245,2
2,2,14,9,360,0.05,0,0,24.97,0.06,0
5,5,29,20,350,0.0,0,0,25.0,0.0675,0
17,20,73,53,355,0.0,0,0,25.4675,0.0775,0
0,0,0,0,350,-0.019230769,0,0,25.5475,0.125,0
0,0,0,0,355,-0.038461538,0,0,25.455,0.075,0
0,0,0,0,365,0.073076923,0,0,25.25,0.0625,0
0,0,0,0,695,-1.323076923,0,0,25.75,0.06,0
0,0,0,0,355,0.0,0,0,25.425,0.0775,0
156,243,71,57,590,1.996153846,0,0,25.9225,0.1875,2
163,249,229,70,810,3.288461538,1,1,26.455,0.98,3
6,7,35,24,350,-0.030769231,0,0,25.6275,0.0725,0
0,0,0,0,355,-0.053846154,0,0,25.5175,0.07,0
15,17,67,49,355,0.0,0,0,25.2975,0.075,0
13,14,58,41,355,0.0,0,0,25.2825,0.1,0
0,0,0,0,365,-0.042307692,0,0,25.22,0.0625,0
0,0,0,0,380,-0.288461538,0,0,25.4075,0.0575,0
120,34,70,44,580,-1.284615385,0,0,25.94,0.6774999999999999,1
150,237,187,11,790,1.342307692,0,1,26.11,0.1475,3
148,234,178,10,995,4.330769231,0,1,26.2825,1.37,3
0,0,0,0,355,0.084615385,0,0,25.4375,0.0775,0
119,24,37,27,465,1.523076923,1,0,26.155,0.1425,1
0,0,0,0,450,-1.923076923,0,0,25.5,0.0574999999999999,0
0,0,0,0,360,0.0,0,0,25.1875,0.0574999999999999,0
114,19,180,7,1040,0.046153846,0,0,26.1725,0.31,2
17,20,73,53,355,0.0,0,0,25.4375,0.0725,0
0,0,0,0,345,0.0,0,0,25.1875,0.0725,0
10,11,49,34,355,0.0,0,0,25.1425,0.07,0
0,0,0,0,350,0.030769231,0,0,25.5325,0.2625,0
0,0,0,0,825,-1.465384615,0,0,25.8125,0.0575,0
11,13,53,38,355,0.0,0,0,25.22,0.0725,0
118,20,19,19,535,0.434615385,1,1,26.17,0.495,1
124,37,64,49,445,0.857692308,0,0,25.2175,0.5775,1
114,24,176,10,770,1.326923077,1,1,26.015,0.3099999999999999,2
0,0,0,0,1020,-4.542307692,0,0,26.0475,0.065,0
162,254,83,62,435,-1.773076923,0,0,25.845,0.7274999999999999,2
0,0,0,0,360,0.065384615,0,0,24.9675,0.0625,0
124,39,71,52,375,0.242307692,0,0,25.55,0.0625,1
0,0,0,0,360,-0.184615385,0,0,25.28,0.06,0
0,0,0,0,350,0.057692308,0,0,25.5025,0.0725,0
0,0,0,0,355,0.0,0,0,25.3775,0.075,0
0,0,0,0,880,-3.507692308,0,0,25.875,0.0575,0
0,0,0,0,365,-0.061538462,0,0,25.28,0.0625,0
0,0,0,0,345,0.0,0,0,25.02,0.065,0
17,20,75,54,355,0.0,0,0,25.3775,0.075,0
149,237,181,24,785,1.519230769,1,0,25.9225,0.2125,3
118,28,50,28,605,0.376923077,0,0,25.92,0.065,1
1,1,9,5,345,0.0,0,0,24.9675,0.0675,0
0,0,0,0,355,-0.080769231,0,0,25.3,0.0625,0
0,0,0,0,865,-3.423076923,0,0,25.8925,0.0575,0
141,226,7,7,850,-0.107692308,1,0,25.9875,0.2425,2
0,0,0,0,380,-0.192307692,0,0,25.4225,0.06,0
7,8,37,27,355,-0.030769231,0,0,25.6125,0.0725,0
8,8,40,26,360,7.7e-19,0,0,25.0475,0.0675,0
12,14,56,40,355,0.0,0,0,25.235,0.075,0
18,22,79,57,355,0.0,0,0,25.5325,0.08,0
1,1,7,5,350,0.0,0,0,25.565,0.07,0
18,21,78,56,355,0.0,0,0,25.5325,0.07,0
0,0,0,0,680,-2.073076923,0,0,25.6575,0.065,0
119,33,65,41,565,-0.861538462,1,0,25.9225,0.085,1
0,0,0,0,370,0.0,0,0,25.3775,0.055,0
0,0,0,0,435,-1.923076923,0,0,25.4525,0.0675,0
0,0,0,0,850,0.992307692,0,0,25.955,0.065,0
10,12,50,35,360,0.188461538,0,0,25.205,0.065,0
163,253,268,70,885,1.426923077,1,1,26.44,1.2075,2
14,15,71,52,565,-3.296153846,0,0,26.19,0.065,0
4,4,29,16,675,3.511538462,0,0,25.875,0.295,3
0,0,0,0,400,-1.442307692,0,0,25.485,0.0549999999999999,0
116,25,39,22,620,0.35,0,0,25.9225,0.1425,1
0,0,0,0,350,-0.092307692,0,0,25.4875,0.0675,0
0,0,0,0,825,-0.580769231,0,0,25.88,0.0625,0
0,0,0,0,370,0.0,0,0,25.36,0.0675,0
0,0,0,0,345,0.0,0,0,25.19,0.07,0
3,4,19,13,350,-0.034615385,0,0,25.6125,0.12,0
164,253,270,70,860,0.880769231,0,1,26.47,0.1075,3
10,12,52,38,355,0.0,0,0,25.5975,0.0725,0
11,12,53,36,360,0.107692308,0,0,25.19,0.0625,0
6,7,33,22,345,0.0,0,0,25.0475,0.0675,0
15,16,73,53,630,-0.473076923,0,0,26.25,0.065,0
0,0,0,0,375,-0.246153846,0,0,25.375,0.0625,0
0,0,0,0,700,-2.053846154,0,0,25.72,0.0574999999999999,0
0,0,0,0,660,-2.480769231,0,0,25.6425,0.065,0
3,3,15,11,350,-0.107692308,0,0,25.6125,0.075,0
17,20,75,54,355,0.0,0,0,25.4075,0.0675,0
0,0,0,0,355,-0.161538462,0,0,24.9675,0.065,0
0,0,0,0,365,-0.138461538,0,0,25.3475,0.06,0
0,0,0,0,355,-0.165384615,0,0,25.095,0.0574999999999999,0
0,0,0,0,355,-0.003846154,0,0,25.44,0.065,0
165,255,277,72,875,1.107692308,0,1,26.345,0.1875,3
5,5,25,17,345,0.0,0,0,24.97,0.0675,0
0,0,0,0,355,-0.280769231,0,0,25.2975,0.065,0
160,248,80,59,495,3.1,0,0,25.815,0.5425000000000001,2
0,0,0,0,360,0.0,0,0,25.0825,0.065,0
14,14,69,50,645,-0.115384615,0,0,26.1875,0.08,0
5,5,26,18,360,0.088461538,0,0,24.9675,0.0625,0
114,19,180,7,1040,-0.446153846,0,0,26.205,0.075,2
115,20,21,14,535,0.561538462,0,0,26.17,0.0675,1
0,0,0,0,345,0.0,0,0,25.155,0.0675,0
159,246,221,66,695,2.319230769,1,1,26.5475,0.8400000000000001,3
150,239,182,11,1215,0.361538462,1,1,26.6875,0.645,3
119,29,54,34,595,1.057692308,0,0,25.905,0.155,1
0,0,0,0,480,-1.346153846,0,0,25.5825,0.065,0
0,0,0,0,360,0.0,0,0,25.05,0.06,0
0,0,0,0,365,0.0,0,0,25.33,0.055,0
0,0,0,0,370,-0.234615385,0,0,25.33,0.06,0
5,5,28,20,355,-0.169230769,0,0,25.5975,0.2475,0
0,0,0,0,910,-3.611538462,0,0,25.9075,0.06,0
0,0,0,0,390,-0.742307692,0,0,25.44,0.0574999999999999,0
0,0,0,0,350,0.042307692,0,0,25.5175,0.0725,0
151,239,182,11,1210,1.030769231,0,1,26.6875,0.3575,3
120,26,49,35,420,-1.823076923,0,0,26.0925,0.12,1
117,23,189,11,700,2.511538462,0,0,26.0,0.7775,2
149,235,178,10,1015,2.653846154,1,1,26.235,1.3775,3
0,0,0,0,355,-0.057692308,0,0,25.4225,0.075,0
0,0,0,0,355,0.05,0,0,25.5025,0.07,0
118,22,28,20,505,1.396153846,0,0,26.1875,0.5974999999999999,1
0,0,0,0,490,-1.446153846,0,0,25.565,0.065,0
2,3,12,10,760,1.819230769,1,1,25.9075,0.6275,3
13,16,65,47,355,0.0,0,0,25.5975,0.0725,0
0,0,0,0,670,-2.615384615,0,0,25.6725,0.07,0
123,38,71,51,365,0.288461538,1,0,25.4375,0.2875,1
0,0,0,0,355,0.0,0,0,25.345,0.0725,0
16,20,72,52,355,0.0,0,0,25.3925,0.0775,0
150,236,186,10,880,2.984615385,1,0,26.1575,0.3475,3
157,241,68,53,450,0.623076923,1,0,25.3475,0.91,2
18,22,80,57,355,0.0,0,0,25.5325,0.07,0
9,10,45,32,355,0.0,0,0,25.6125,0.0675,0
0,0,0,0,365,-0.134615385,0,0,25.3925,0.0625,0
10,11,48,33,355,0.0,0,0,25.14,0.0725,0
13,14,65,47,540,0.223076923,0,0,26.11,0.565,0
3,3,17,12,360,0.042307692,0,0,25.0325,0.0575,0
0,0,0,0,360,0.0,0,0,25.19,0.0625,0
122,36,65,47,370,0.269230769,1,0,25.4675,0.395,1
10,10,52,32,370,0.0,0,1,25.705,0.2825,3
2,2,14,8,345,0.0,0,0,24.97,0.065,0
0,0,2,2,355,-0.007692308,0,0,24.9675,0.0625,0
14,15,64,45,360,0.15,0,0,25.2825,0.0625,0
0,0,0,0,345,0.0,0,0,25.0025,0.0675,0
157,248,72,54,390,0.388461538,1,0,25.6725,0.6050000000000001,2
0,0,0,0,345,0.0,0,0,24.9675,0.065,0
0,0,0,0,370,0.0,0,0,25.3275,0.065,0
14,15,63,45,360,0.1,0,0,25.2675,0.0625,0
150,237,186,11,780,2.034615385,0,1,26.11,0.155,3
0,0,0,0,345,0.0,0,0,25.095,0.0725,0
0,0,0,0,350,0.065384615,0,0,25.485,0.07,0
0,0,0,0,355,-0.192307692,0,0,25.095,0.06,0
0,0,0,0,355,0.076923077,0,0,25.4875,0.0675,0
17,21,95,59,835,-5.938461538,0,0,26.1275,0.0625,0
114,19,179,7,1040,-0.403846154,1,0,26.1875,0.105,2
164,253,272,71,860,1.403846154,1,1,26.4525,0.3849999999999999,3
0,0,0,0,350,0.126923077,0,0,25.5025,0.075,0
0,0,0,0,360,0.180769231,0,0,25.065,0.0574999999999999,0
0,0,2,1,345,0.0,0,0,24.9375,0.0675,0
0,0,0,0,1060,-4.484615385,0,0,26.095,0.0575,0
13,16,79,49,600,-3.592307692,0,0,25.9225,0.065,0
5,5,28,19,360,0.0,0,0,25.05,0.0575,0
5,5,29,20,350,0.0,0,0,24.97,0.0775,0
0,0,0,0,360,-0.073076923,0,0,25.265,0.06,0
11,12,51,35,355,0.0,0,0,25.22,0.0725,0
11,13,54,40,355,0.0,0,0,25.5825,0.0725,0
4,5,24,16,350,0.026923077,0,0,25.5975,0.07,0
8,8,40,26,360,-0.026923077,0,0,25.065,0.065,0
14,17,64,45,355,0.0,0,0,25.3,0.0725,0
11,11,59,43,485,-1.911538462,0,0,26.1075,0.06,0
6,6,32,21,350,0.0,0,0,25.0675,0.0725,0
150,234,186,10,1000,2.384615385,0,0,26.205,0.1925,3
0,0,0,0,355,0.0,0,0,25.5,0.075,0
148,234,177,10,975,4.3,0,0,26.2675,1.1525,3
0,0,0,0,355,0.0,0,0,25.1875,0.0725,0
10,12,56,35,370,0.353846154,0,1,25.5175,0.2375,3
6,6,33,22,350,0.0,0,0,25.035,0.0725,0
15,19,73,53,355,0.0,0,0,25.5975,0.0725,0
0,0,0,0,350,0.0,0,0,25.565,0.08,0
0,0,0,0,355,0.126923077,0,0,25.5175,0.075,0
0,0,0,0,360,0.038461538,0,0,25.265,0.06,0
0,0,4,3,350,0.0,0,0,25.565,0.0725,0
0,0,0,0,350,-0.019230769,0,0,25.44,0.07,0
0,0,0,0,350,-0.05,0,0,25.0975,0.07,0
0,0,0,0,485,-1.446153846,0,0,25.5975,0.0625,0
0,0,0,0,360,-0.042307692,0,0,25.1575,0.06,0
0,0,0,0,375,-0.042307692,0,0,25.345,0.0625,0
165,254,250,71,845,-0.4,1,1,26.39,0.36,2
0,0,1,1,355,0.003846154,0,0,24.9675,0.0625,0
0,0,0,0,370,0.0,0,0,25.3125,0.0574999999999999,0
0,0,0,0,360,0.088461538,0,0,25.0025,0.0625,0
118,22,32,22,490,0.784615385,1,0,26.155,0.1275,1
16,19,70,50,355,0.0,0,0,25.3925,0.0725,0
122,35,58,44,410,0.915384615,0,0,25.0975,0.295,1
165,254,277,70,880,0.980769231,1,1,26.39,0.5175000000000001,3
0,0,0,0,350,-0.011538462,0,0,25.565,0.075,0
114,24,176,10,790,1.688461538,0,1,26.0,1.0175,2
6,6,32,20,360,0.0,0,0,24.9525,0.0574999999999999,0
0,0,0,0,360,0.0,0,0,25.1425,0.0675,0
0,0,0,0,355,0.092307692,0,0,25.5175,0.075,0
165,255,277,72,930,2.226923077,1,0,26.4075,0.76,3
4,4,27,14,695,2.707692308,1,1,25.875,0.0725,3
0,0,0,0,360,-0.038461538,0,0,25.1275,0.0625,0
0,0,0,0,750,-1.576923077,0,0,25.72,0.065,0
119,24,38,28,465,1.55,0,0,26.155,0.06,1
0,0,0,0,365,0.0,0,0,25.3475,0.0575,0
10,11,49,35,355,0.0,0,0,25.19,0.0675,0
120,25,45,34,425,0.753846154,0,0,26.125,0.065,1
17,21,94,58,775,-2.503846154,0,0,26.065,0.07,0
159,246,214,66,645,0.4,1,1,26.405,0.5675,3
0,0,0,0,350,0.0,0,0,25.5175,0.0725,0
118,28,49,29,595,0.134615385,0,0,25.9375,0.075,1
119,33,66,42,565,-0.434615385,0,0,25.9375,0.1025,1
0,0,0,0,355,-0.103846154,0,0,25.485,0.07,0
0,0,0,0,350,-0.053846154,0,0,25.44,0.0725,0
0,0,0,0,540,-1.684615385,0,0,25.6125,0.0574999999999999,0
4,5,23,15,355,0.019230769,0,0,24.9675,0.0625,0
11,12,53,37,360,-0.076923077,0,0,25.1725,0.0574999999999999,0
0,0,0,0,740,-2.042307692,0,0,25.8,0.0625,0
0,0,0,0,360,0.0,0,0,25.28,0.0574999999999999,0
5,5,29,20,360,0.0,0,0,24.9675,0.065,0
0,0,0,0,345,0.0,0,0,25.235,0.07,0
16,20,76,54,355,0.0,0,0,25.5825,0.075,0
164,253,272,71,860,1.084615385,1,1,26.455,0.5625,3
0,0,0,0,425,-1.403846154,0,0,25.5,0.06,0
0,0,0,0,375,0.0,0,0,25.345,0.0574999999999999,0
0,0,0,0,355,-0.015384615,0,0,25.455,0.07,0
162,253,83,63,440,-1.242307692,0,0,25.8625,0.5775,2
0,0,0,0,385,-0.080769231,0,0,25.4225,0.0574999999999999,0
4,5,24,16,350,0.088461538,0,0,25.5975,0.075,0
8,8,40,27,355,0.0,0,0,25.0325,0.0675,0
13,14,59,42,355,-0.05,0,0,25.285,0.065,0
0,0,0,0,495,-1.780769231,0,0,25.515,0.09,0
0,0,0,0,365,-0.238461538,0,0,25.28,0.06,0
6,6,32,21,350,0.0,0,0,25.0325,0.075,0
149,238,180,10,1190,2.338461538,1,0,26.61,0.26,3
123,37,67,49,365,0.273076923,0,0,25.4375,0.2725,1
10,10,47,31,355,0.0,0,0,25.1425,0.0725,0
0,0,0,0,925,-3.042307692,0,0,25.9225,0.0675,0
0,0,0,0,355,0.2,0,0,25.5325,0.065,0
119,24,40,29,450,1.376923077,0,0,26.155,0.26,1
116,25,185,15,710,2.273076923,1,1,26.0,0.2925,2
0,0,0,0,1055,-4.784615385,0,0,26.11,0.06,0
0,0,0,0,360,-0.092307692,0,0,25.28,0.06,0
0,0,0,0,355,0.0,0,0,25.1575,0.0725,0
0,0,0,0,345,0.0,0,0,25.095,0.07,0
7,7,37,24,360,0.023076923,0,0,25.015,0.0625,0
114,19,180,7,1020,0.115384615,0,0,26.1425,0.1275,2
0,0,0,0,350,0.007692308,0,0,25.0975,0.0725,0
0,0,0,0,365,-0.138461538,0,0,25.3625,0.0574999999999999,0
0,0,0,0,685,-2.203846154,0,0,25.69,0.06,0
123,38,69,49,380,0.296153846,0,0,25.565,0.3475,1
151,232,75,58,570,2.230769231,1,1,25.5475,0.9425,2
14,16,64,45,360,0.05,0,0,25.2675,0.0625,0
0,0,1,1,350,0.023076923,0,0,25.5475,0.0725,0
0,0,0,0,355,0.0,0,0,24.9525,0.06,0
17,21,93,57,795,-2.153846154,0,0,26.0475,0.0725,0
3,3,16,12,360,0.026923077,0,0,24.9675,0.0625,0
6,6,34,22,360,0.0,0,0,24.9825,0.0675,0
163,251,272,74,955,1.892307692,0,0,26.47,0.1925,3
117,23,189,12,665,3.046153846,0,0,26.0175,0.72,2
10,11,48,34,355,0.0,0,0,25.125,0.07,0
161,249,83,61,585,2.192307692,0,0,26.2025,0.47,2
18,22,96,59,930,-1.226923077,0,0,26.205,0.06,0
0,0,0,0,370,-0.215384615,0,0,25.33,0.065,0
142,227,5,6,840,-0.673076923,1,1,25.97,0.3949999999999999,2
0,0,0,0,415,-1.242307692,0,0,25.5175,0.06,0
155,233,74,57,555,3.165384615,1,0,25.515,0.4525,2
0,0,0,0,350,-0.05,0,0,25.44,0.0725,0
3,3,15,10,355,0.026923077,0,0,24.97,0.06,0
0,0,0,0,735,-2.415384615,0,0,25.7525,0.06,0
0,0,0,0,355,-0.188461538,0,0,25.08,0.0575,0
9,11,45,33,355,0.0,0,0,25.5975,0.0675,0
0,0,0,0,670,-2.746153846,0,0,25.6425,0.0625,0
0,0,0,0,360,0.003846154,0,0,25.265,0.06,0
0,0,0,0,365,-0.011538462,0,0,25.2025,0.0625,0
147,231,175,21,800,0.630769231,0,0,25.955,0.1,2
0,0,0,0,365,-0.053846154,0,0,25.295,0.06,0
0,0,0,0,360,-0.119230769,0,0,24.955,0.065,0
0,0,0,0,445,-2.215384615,0,0,25.5325,0.065,0
3,4,20,13,720,2.461538462,0,1,25.8925,0.4624999999999999,3
163,251,87,65,570,3.55,0,0,26.14,1.1700000000000002,2
120,34,70,44,580,-1.426923077,0,0,25.94,0.195,1
157,244,75,58,595,2.226923077,0,0,26.045,0.0775,2
123,35,58,44,405,0.807692308,0,0,25.08,0.1425,1
0,0,0,0,350,-0.030769231,0,0,25.5175,0.08,0
0,0,0,0,1165,-4.746153846,0,0,26.2375,0.0675,0
121,26,49,36,420,-0.711538462,0,0,26.11,0.0875,1
2,2,14,9,360,-0.069230769,0,0,25.0325,0.0625,0
149,236,180,11,880,2.415384615,1,1,26.2675,1.3775000000000002,3
164,251,271,73,960,1.830769231,1,1,26.485,0.1725,3
5,6,29,20,350,-0.215384615,0,0,25.5975,0.07,0
150,235,186,11,825,1.834615385,0,0,26.11,0.275,3
0,0,0,0,355,0.215384615,0,0,25.4875,0.07,0
0,0,0,0,375,0.0,0,0,25.3775,0.065,0
5,5,28,19,360,0.0,0,0,25.065,0.0575,0
113,19,177,7,1035,-0.876923077,0,0,26.22,0.38,2
0,0,0,0,355,0.0,0,0,25.0,0.0775,0
5,5,24,16,360,0.146153846,0,0,24.9675,0.0625,0
0,0,0,0,355,0.173076923,0,0,25.5325,0.0725,0
7,8,36,26,350,-0.073076923,0,0,25.6275,0.0675,0
0,0,0,0,345,0.0,0,0,25.11,0.065,0
150,239,181,11,1220,1.330769231,0,0,26.6725,0.0675,3
146,231,174,20,805,-0.026923077,1,1,25.9875,0.2324999999999999,2
155,234,63,49,450,0.896153846,1,1,25.3625,0.7825000000000001,2
0,0,0,0,355,0.0,0,0,25.265,0.075,0
0,0,0,0,355,0.0,0,0,25.395,0.075,0
0,0,0,0,365,0.0,0,0,25.3625,0.065,0
0,0,0,0,355,-0.030769231,0,0,25.5025,0.0675,0
1,1,8,5,355,0.0,0,0,24.9525,0.0625,0
149,237,180,11,855,1.453846154,1,1,26.11,0.9775,3
11,13,54,39,355,-0.042307692,0,0,25.22,0.065,0
10,11,49,34,355,0.169230769,0,0,25.19,0.0675,0
16,20,72,52,355,0.0,0,0,25.36,0.0675,0
9,11,47,34,355,0.0,0,0,25.5975,0.0725,0
0,0,0,0,1025,0.673076923,0,0,26.11,0.0625,0
5,5,24,17,350,0.0,0,0,24.935,0.07,0
7,7,35,23,360,-0.034615385,0,0,25.0975,0.0625,0
18,22,80,57,355,0.0,0,0,25.5325,0.075,0
0,0,0,0,380,0.0,0,0,25.3925,0.0574999999999999,0
118,23,190,12,675,2.826923077,0,0,26.0,0.8075000000000001,2
13,14,65,47,540,0.334615385,0,0,26.1425,0.0775,0
0,0,0,0,535,-2.207692308,0,0,25.595,0.0725,0
0,0,0,0,350,-0.065384615,0,0,25.44,0.0725,0
0,0,0,0,825,-1.080769231,0,0,25.895,0.0675,0
114,24,175,10,795,2.296153846,0,1,26.015,0.065,2
6,6,31,21,345,0.0,0,0,25.0025,0.065,0
0,0,0,0,355,0.0,0,0,25.1125,0.07,0
0,0,0,0,380,-0.192307692,0,0,25.4075,0.0675,0
